election_id,election_name,election_date,state,total_seats,pollster,predictions_json,actual_results_json
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,CNX,"{""BRS"": [31, 47], ""INC+"": [63, 79], ""NDA"": [2, 4], ""Others"": [5, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,CVoter,"{""BRS"": [38, 54], ""INC+"": [49, 65], ""NDA"": [5, 13], ""Others"": [5, 9]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,Today's Chanakya,"{""BRS"": [24, 42], ""INC+"": [62, 80], ""NDA"": [2, 12], ""Others"": [5, 11]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,Polstrat,"{""BRS"": [48, 58], ""INC+"": [49, 59], ""NDA"": [5, 10], ""Others"": [6, 8]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,ETG,"{""BRS"": [37, 45], ""INC+"": [60, 70], ""NDA"": [6, 8], ""Others"": [5, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,Axis My India,"{""BRS"": [34, 44], ""INC+"": [63, 73], ""NDA"": [4, 8], ""Others"": [5, 8]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,Poll of Polls,"{""BRS"": [44, 44], ""INC+"": [62, 62], ""NDA"": [7, 7], ""Others"": [6, 6]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-11-07,Mizoram,40,CNX,"{""MNF"": [14, 18], ""INC"": [8, 10], ""ZPM"": [12, 16], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}"
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-11-07,Mizoram,40,Jan Ki Baat,"{""MNF"": [10, 14], ""INC"": [5, 9], ""ZPM"": [15, 25], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}"
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-11-07,Mizoram,40,Axis My India,"{""MNF"": [3, 7], ""INC"": [2, 4], ""ZPM"": [28, 35], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}"
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-11-07,Mizoram,40,CVoter,"{""MNF"": [15, 21], ""INC"": [2, 8], ""ZPM"": [12, 18], ""BJP"": [0, 5]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}"
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-11-07,Mizoram,40,Matrize,"{""MNF"": [17, 22], ""INC"": [7, 10], ""ZPM"": [7, 12], ""BJP"": [1, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}"
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-11-07,Mizoram,40,ETG,"{""MNF"": [14, 18], ""INC"": [9, 13], ""ZPM"": [10, 14], ""BJP"": [0, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}"
mizoram_2023,2023 Mizoram Legislative Assembly election,2023-11-07,Mizoram,40,Poll of Polls,"{""MNF"": [14, 14], ""INC"": [7, 7], ""ZPM"": [17, 17], ""BJP"": [2, 2]}","{""ZPM"": 27, ""MNF"": 10, ""BJP"": 2, ""INC"": 1}"
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-02-27,Meghalaya,60,Matrize,"{""NPP"": [21, 26], ""TMC"": [8, 13], ""UDP"": [5, 6], ""INC"": [3, 6], ""BJP"": [6, 11], ""Others"": [5, 8]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 11, ""INC"": 5, ""BJP"": 2, ""Others"": 10}"
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-02-27,Meghalaya,60,Axis My India,"{""NPP"": [18, 24], ""TMC"": [5, 9], ""UDP"": [8, 12], ""INC"": [6, 12], ""BJP"": [4, 8], ""Others"": [4, 8]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 11, ""INC"": 5, ""BJP"": 2, ""Others"": 10}"
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-02-27,Meghalaya,60,ETG,"{""NPP"": [18, 26], ""TMC"": [8, 14], ""UDP"": [8, 14], ""INC"": [2, 5], ""BJP"": [3, 6], ""Others"": [4, 9]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 11, ""INC"": 5, ""BJP"": 2, ""Others"": 10}"
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-02-27,Meghalaya,60,Jan Ki Baat,"{""NPP"": [11, 16], ""TMC"": [9, 14], ""UDP"": [10, 14], ""INC"": [6, 11], ""BJP"": [3, 7], ""Others"": [5, 12]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 11, ""INC"": 5, ""BJP"": 2, ""Others"": 10}"
meghalaya_2023,2023 Meghalaya Legislative Assembly election,2023-02-27,Meghalaya,60,Poll of Polls,"{""NPP"": [20, 20], ""TMC"": [11, 11], ""UDP"": [10, 10], ""INC"": [6, 6], ""BJP"": [6, 6], ""Others"": [7, 7]}","{""NPP"": 26, ""TMC"": 5, ""UDP"": 11, ""INC"": 5, ""BJP"": 2, ""Others"": 10}"
tripura_2023,2023 Tripura Legislative Assembly election,2023-02-16,Tripura,60,Matrize,"{""NDA"": [29, 36], ""SDF"": [13, 21], ""TMP"": [11, 16], ""Others"": [0, 3]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}"
tripura_2023,2023 Tripura Legislative Assembly election,2023-02-16,Tripura,60,Axis My India,"{""NDA"": [36, 45], ""SDF"": [6, 11], ""TMP"": [9, 16], ""Others"": [1, 1]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}"
tripura_2023,2023 Tripura Legislative Assembly election,2023-02-16,Tripura,60,ETG,"{""NDA"": [21, 27], ""SDF"": [18, 24], ""TMP"": [12, 17], ""Others"": [1, 2]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}"
tripura_2023,2023 Tripura Legislative Assembly election,2023-02-16,Tripura,60,Jan Ki Baat,"{""NDA"": [29, 40], ""SDF"": [9, 16], ""TMP"": [10, 14], ""Others"": [0, 1]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}"
tripura_2023,2023 Tripura Legislative Assembly election,2023-02-16,Tripura,60,Poll of Polls,"{""NDA"": [32, 32], ""SDF"": [15, 15], ""TMP"": [12, 12], ""Others"": [0, 0]}","{""NDA"": 33, ""SDF"": 14, ""TMP"": 13, ""Others"": 0}"
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-02-27,Nagaland,60,Axis My India,"{""NEDA"": [38, 48], ""NPF"": [3, 8], ""INC"": [1, 2], ""Others"": [5, 15]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}"
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-02-27,Nagaland,60,Matrize,"{""NEDA"": [35, 43], ""NPF"": [2, 5], ""INC"": [1, 3], ""Others"": [6, 12]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}"
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-02-27,Nagaland,60,ETG,"{""NEDA"": [39, 49], ""NPF"": [4, 8], ""INC"": [0, 0], ""Others"": [6, 17]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}"
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-02-27,Nagaland,60,Jan Ki Baat,"{""NEDA"": [35, 45], ""NPF"": [6, 10], ""INC"": [0, 0], ""Others"": [9, 15]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}"
nagaland_2023,2023 Nagaland Legislative Assembly election,2023-02-27,Nagaland,60,Poll of Polls,"{""NEDA"": [42, 42], ""NPF"": [6, 6], ""INC"": [1, 1], ""Others"": [11, 11]}","{""NEDA"": 37, ""NPF"": 2, ""INC"": 0, ""Others"": 21}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,Axis My India,"{""BJP"": [129, 151], ""INC"": [16, 30], ""AAP"": [9, 21], ""Others"": [2, 6]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,CVoter,"{""BJP"": [128, 140], ""INC"": [31, 43], ""AAP"": [3, 11], ""Others"": [2, 6]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,Matrize,"{""BJP"": [112, 121], ""INC"": [51, 61], ""AAP"": [4, 7], ""Others"": [1, 3]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,Today's Chanakya,"{""BJP"": [150, 150], ""INC"": [19, 19], ""AAP"": [11, 11], ""Others"": [2, 2]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,Jan Ki Baat,"{""BJP"": [117, 140], ""INC"": [34, 51], ""AAP"": [6, 13], ""Others"": [1, 2]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,P-Marq,"{""BJP"": [128, 148], ""INC"": [30, 42], ""AAP"": [2, 10], ""Others"": [0, 3]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,ETG,"{""BJP"": [135, 145], ""INC"": [24, 34], ""AAP"": [6, 16], ""Others"": [1, 3]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,TV9 Gujarati,"{""BJP"": [125, 130], ""INC"": [40, 50], ""AAP"": [3, 5], ""Others"": [3, 7]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,Zee News-BARC,"{""BJP"": [110, 125], ""INC"": [45, 60], ""AAP"": [1, 5], ""Others"": [0, 4]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
gujarat_2022,2022 Gujarat Legislative Assembly election,2022-12-05,Gujarat,182,Poll of Polls,"{""BJP"": [132, 132], ""INC"": [38, 38], ""AAP"": [8, 8], ""Others"": [4, 4]}","{""BJP"": 156, ""INC"": 17, ""AAP"": 5, ""Others"": 4}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,Axis My India,"{""BJP"": [24, 34], ""INC"": [30, 40], ""AAP"": [0, 0], ""Others"": [4, 8]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,CVoter,"{""BJP"": [33, 41], ""INC"": [24, 32], ""AAP"": [0, 0], ""Others"": [0, 4]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,Matrize,"{""BJP"": [35, 40], ""INC"": [26, 31], ""AAP"": [0, 0], ""Others"": [0, 3]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,Today's Chanakya,"{""BJP"": [33, 33], ""INC"": [33, 33], ""AAP"": [0, 0], ""Others"": [2, 2]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,Jan Ki Baat,"{""BJP"": [32, 40], ""INC"": [27, 34], ""AAP"": [0, 0], ""Others"": [1, 2]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,P-Marq,"{""BJP"": [34, 39], ""INC"": [28, 33], ""AAP"": [0, 1], ""Others"": [1, 4]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,ETG,"{""BJP"": [34, 42], ""INC"": [24, 32], ""AAP"": [0, 0], ""Others"": [1, 3]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,TV9 Gujarati,"{""BJP"": [33, 33], ""INC"": [31, 31], ""AAP"": [0, 0], ""Others"": [4, 4]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,Zee News-BARC,"{""BJP"": [35, 40], ""INC"": [20, 25], ""AAP"": [0, 3], ""Others"": [1, 5]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
himachal_pradesh_2022,2022 Himachal Pradesh Legislative Assembly election,2022-11-12,Himachal Pradesh,68,Poll of Polls,"{""BJP"": [35, 35], ""INC"": [30, 30], ""AAP"": [0, 0], ""Others"": [3, 3]}","{""BJP"": 25, ""INC"": 40, ""AAP"": 0, ""Others"": 3}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,CVoter,"{""UPA"": [22, 28], ""AAP"": [51, 61], ""SAD+"": [20, 26], ""NDA"": [7, 13], ""Others"": [1, 5]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,Dainik Bhaskar,"{""UPA"": [26, 32], ""AAP"": [38, 44], ""SAD+"": [30, 39], ""NDA"": [7, 10], ""Others"": [1, 2]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,Polstrat,"{""UPA"": [24, 29], ""AAP"": [56, 61], ""SAD+"": [22, 26], ""NDA"": [1, 6], ""Others"": [0, 3]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,Axis My India,"{""UPA"": [19, 31], ""AAP"": [76, 90], ""SAD+"": [7, 11], ""NDA"": [1, 4], ""Others"": [0, 2]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,Ground Zero,"{""UPA"": [49, 59], ""AAP"": [27, 37], ""SAD+"": [20, 30], ""NDA"": [2, 6], ""Others"": [1, 3]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,Today's Chanakya,"{""UPA"": [10, 10], ""AAP"": [100, 100], ""SAD+"": [6, 6], ""NDA"": [1, 1], ""Others"": [0, 1]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,P-Marq,"{""UPA"": [23, 31], ""AAP"": [62, 70], ""SAD+"": [16, 24], ""NDA"": [1, 3], ""Others"": [1, 3]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,Veto,"{""UPA"": [22, 22], ""AAP"": [70, 70], ""SAD+"": [19, 19], ""NDA"": [5, 5], ""Others"": [1, 1]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
punjab_2022,2022 Punjab Legislative Assembly election,2022-02-20,Punjab,117,Zee News-DesignBoxed,"{""UPA"": [26, 33], ""AAP"": [52, 61], ""SAD+"": [24, 32], ""NDA"": [3, 7], ""Others"": [0, 0]}","{""AAP"": 92, ""UPA"": 18, ""SAD+"": 4, ""NDA"": 2, ""Others"": 1}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,CVoter,"{""NDA"": [228, 244], ""SP+"": [132, 148], ""BSP"": [13, 21], ""UPA"": [4, 8], ""Others"": [0, 0]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,Axis My India,"{""NDA"": [288, 326], ""SP+"": [71, 101], ""BSP"": [3, 9], ""UPA"": [1, 3], ""Others"": [2, 3]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,Matrize,"{""NDA"": [262, 277], ""SP+"": [119, 134], ""BSP"": [7, 15], ""UPA"": [3, 8], ""Others"": [0, 0]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,Polstrat,"{""NDA"": [223, 223], ""SP+"": [153, 153], ""BSP"": [19, 19], ""UPA"": [6, 6], ""Others"": [2, 2]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,P-Marq,"{""NDA"": [240, 240], ""SP+"": [140, 140], ""BSP"": [17, 17], ""UPA"": [4, 4], ""Others"": [2, 2]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,Veto,"{""NDA"": [225, 225], ""SP+"": [151, 151], ""BSP"": [9, 9], ""Others"": [4, 4]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,Today's Chanakya,"{""NDA"": [275, 313], ""SP+"": [105, 105], ""BSP"": [2, 2], ""UPA"": [1, 1], ""Others"": [1, 1]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,Zee-Design Boxed,"{""NDA"": [223, 248], ""SP+"": [138, 157], ""BSP"": [5, 11], ""UPA"": [4, 9], ""Others"": [3, 5]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
uttar_pradesh_2022,2022 Uttar Pradesh Legislative Assembly election,2022-03-07,Uttar Pradesh,403,CNX,"{""NDA"": [240, 250], ""SP+"": [140, 150], ""BSP"": [6, 12], ""UPA"": [2, 4], ""Others"": [0, 2]}","{""NDA"": 273, ""SP+"": 125, ""BSP"": 1, ""UPA"": 2, ""Others"": 2}"
goa_2022,2022 Goa Legislative Assembly election,2022-03-10,Goa,40,ABP-CVoter,"{""NDA"": [13, 17], ""UPA"": [12, 16], ""AAP"": [1, 5], ""AITC+"": [5, 9], ""Others"": [0, 2]}","{""NDA"": 20, ""UPA"": 12, ""AAP"": 2, ""AITC+"": 2, ""Others"": 4}"
goa_2022,2022 Goa Legislative Assembly election,2022-03-10,Goa,40,Axis My India,"{""NDA"": [14, 18], ""UPA"": [15, 20], ""AAP"": [0, 0], ""AITC+"": [2, 5], ""Others"": [0, 4]}","{""NDA"": 20, ""UPA"": 12, ""AAP"": 2, ""AITC+"": 2, ""Others"": 4}"
goa_2022,2022 Goa Legislative Assembly election,2022-03-10,Goa,40,CNX,"{""NDA"": [16, 22], ""UPA"": [11, 17], ""AAP"": [0, 2], ""AITC+"": [1, 2], ""Others"": [4, 5]}","{""NDA"": 20, ""UPA"": 12, ""AAP"": 2, ""AITC+"": 2, ""Others"": 4}"
goa_2022,2022 Goa Legislative Assembly election,2022-03-10,Goa,40,P-MARQ,"{""NDA"": [13, 17], ""UPA"": [13, 17], ""AAP"": [2, 6], ""AITC+"": [2, 4], ""Others"": [0, 4]}","{""NDA"": 20, ""UPA"": 12, ""AAP"": 2, ""AITC+"": 2, ""Others"": 4}"
goa_2022,2022 Goa Legislative Assembly election,2022-03-10,Goa,40,Times Now-Veto,"{""NDA"": [14, 14], ""UPA"": [16, 16], ""AAP"": [4, 4], ""Others"": [6, 6]}","{""NDA"": 20, ""UPA"": 12, ""AAP"": 2, ""AITC+"": 2, ""Others"": 4}"
goa_2022,2022 Goa Legislative Assembly election,2022-03-10,Goa,40,Zee-DesignBoxed,"{""NDA"": [13, 18], ""UPA"": [14, 19], ""AAP"": [1, 3], ""AITC+"": [2, 5], ""Others"": [1, 3]}","{""NDA"": 20, ""UPA"": 12, ""AAP"": 2, ""AITC+"": 2, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,ABP-CVoter,"{""NDA"": [26, 32], ""UPA"": [32, 38], ""AAP"": [0, 2], ""Others"": [3, 7]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,Polstrat,"{""NDA"": [31, 33], ""UPA"": [33, 35], ""AAP"": [0, 3], ""Others"": [0, 2]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,Today's Chanakya,"{""NDA"": [43, 43], ""UPA"": [24, 24], ""Others"": [3, 3]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,Axis My India,"{""NDA"": [36, 46], ""UPA"": [20, 30], ""Others"": [4, 9]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,CNX,"{""NDA"": [35, 43], ""UPA"": [24, 32], ""AAP"": [0, 0], ""Others"": [2, 4]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,ETG,"{""NDA"": [37, 40], ""UPA"": [29, 32], ""AAP"": [0, 1], ""Others"": [0, 2]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,Jan Ki Baat,"{""NDA"": [32, 41], ""UPA"": [27, 35], ""AAP"": [0, 1], ""Others"": [0, 4]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,Times Now-Veto,"{""NDA"": [37, 37], ""UPA"": [31, 31], ""AAP"": [1, 1], ""Others"": [1, 1]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
uttarakhand_2022,2022 Uttarakhand Legislative Assembly election,2022-03-10,Uttarakhand,70,P-Marq,"{""NDA"": [29, 34], ""UPA"": [33, 37], ""AAP"": [1, 3], ""Others"": [1, 3]}","{""NDA"": 47, ""UPA"": 19, ""AAP"": 0, ""Others"": 4}"
manipur_2022,2022 Manipur Legislative Assembly election,2022-03-10,Manipur,60,Axis My India,"{""BJP"": [33, 43], ""INC"": [4, 8], ""NPP"": [4, 8], ""Others"": [6, 15]}","{""BJP"": 32, ""INC"": 5, ""NPP"": 7, ""NPF"": 5, ""Others"": 11}"
manipur_2022,2022 Manipur Legislative Assembly election,2022-03-10,Manipur,60,Zee-DesignBoxed,"{""BJP"": [32, 38], ""INC"": [12, 17], ""NPP"": [2, 4], ""NPF"": [3, 5], ""Others"": [2, 5]}","{""BJP"": 32, ""INC"": 5, ""NPP"": 7, ""NPF"": 5, ""Others"": 11}"
manipur_2022,2022 Manipur Legislative Assembly election,2022-03-10,Manipur,60,P-MARQ,"{""BJP"": [27, 31], ""INC"": [11, 17], ""NPP"": [6, 10], ""NPF"": [2, 6]}","{""BJP"": 32, ""INC"": 5, ""NPP"": 7, ""NPF"": 5, ""Others"": 11}"
manipur_2022,2022 Manipur Legislative Assembly election,2022-03-10,Manipur,60,ABP-CVoter,"{""BJP"": [23, 27], ""INC"": [12, 16], ""NPP"": [10, 14], ""NPF"": [3, 7], ""Others"": [2, 6]}","{""BJP"": 32, ""INC"": 5, ""NPP"": 7, ""NPF"": 5, ""Others"": 11}"
manipur_2022,2022 Manipur Legislative Assembly election,2022-03-10,Manipur,60,Jan Ki Baat,"{""BJP"": [23, 28], ""INC"": [10, 14], ""NPP"": [7, 8], ""NPF"": [5, 8]}","{""BJP"": 32, ""INC"": 5, ""NPP"": 7, ""NPF"": 5, ""Others"": 11}"
west_bengal_2021,2021 West Bengal Legislative Assembly election,2021-05-02,West Bengal,294,ABP-CVoter,"{""AITC+"": [152, 164], ""BJP+"": [109, 121], ""SM"": [14, 25]}","{""AITC+"": 216, ""BJP+"": 77, ""SM"": 1, ""Others"": 0}"
west_bengal_2021,2021 West Bengal Legislative Assembly election,2021-05-02,West Bengal,294,Today's Chanakya,"{""AITC+"": [169, 191], ""BJP+"": [97, 119], ""SM"": [0, 8], ""Others"": [0, 3]}","{""AITC+"": 216, ""BJP+"": 77, ""SM"": 1, ""Others"": 0}"
west_bengal_2021,2021 West Bengal Legislative Assembly election,2021-05-02,West Bengal,294,ETG,"{""AITC+"": [164, 176], ""BJP+"": [105, 115], ""SM"": [10, 15], ""Others"": [0, 1]}","{""AITC+"": 216, ""BJP+"": 77, ""SM"": 1, ""Others"": 0}"
